"","scenario","sp.name","year","FI","ssb","rec","Yield"
"3910","ICES-AR_noCC","sandeel",2007,0.365223,232.08322,464.812,464.812
"3911","ICES-AR_noCC","sandeel",2008,0.44695525,315.53848,294.719,294.719
"3912","ICES-AR_noCC","sandeel",2009,0.41318825,367.18984,1008.644,1008.644
"3913","ICES-AR_noCC","sandeel",2010,0.169075,533.64634,127.7074,127.7074
"3914","ICES-AR_noCC","sandeel",2011,0.174045125,1240.67453,149.3815,149.3815
"3915","ICES-AR_noCC","sandeel",2012,0.05450655275,694.56183,407.694,407.694
"3916","ICES-AR_noCC","sandeel",2013,0.46332359,326.95462,284.6111,284.6111
"3917","ICES-AR_noCC","sandeel",2014,0.4742912175,367.97474,462.213,462.213
"3918","ICES-AR_noCC","sandeel",2015,0.42292525,385.31139,99.0129,99.0129
"3919","ICES-AR_noCC","sandeel",2016,0.069568775,596.27706,1120.397,1120.397
"3920","ICES-AR_noCC","sandeel",2017,0.308664835,411.1487,95.0365,95.0365
"3921","ICES-AR_noCC","sandeel",2018,0.32873345,938.25087,446.031,446.031
"3922","ICES-AR_noCC","sandeel",2019,0.17326695,535.86178,878.813,878.813
"3923","ICES-AR_noCC","sandeel",2020,0.095,862.02603,346.722,346.722
"3924","ICES-AR_noCC","sandeel",2022,0.45,1628.24353,267.9181,267.9181
"3925","ICES-AR_noCC","sandeel",2023,0.34797625,813.52761,425.602,425.602
"3926","ICES-AR_noCC","sandeel",2024,0.321041925,435.35673,453.813,453.813
"3927","ICES-AR_noCC","sandeel",2025,0.3412675,420.35168,449.148,449.148
"3928","ICES-AR_noCC","sandeel",2026,0.360889675,475.13705,465.792,465.792
"3929","ICES-AR_noCC","sandeel",2027,0.376267425,502.3501,471.754,471.754
"3930","ICES-AR_noCC","sandeel",2028,0.377705825,501.72012,472.46,472.46
"3931","ICES-AR_noCC","sandeel",2029,0.372240475,483.83893,469.131,469.131
"3932","ICES-AR_noCC","sandeel",2030,0.3676566,469.83243,465.489,465.489
"3933","ICES-AR_noCC","sandeel",2031,0.367489525,467.21375,464.714,464.714
"3934","ICES-AR_noCC","sandeel",2032,0.370857375,473.90076,466.626,466.626
"3935","ICES-AR_noCC","sandeel",2033,0.3744947,481.69296,468.689,468.689
"3936","ICES-AR_noCC","sandeel",2034,0.375866025,484.81733,469.477,469.477
"3937","ICES-AR_noCC","sandeel",2035,0.37499375,482.78748,468.978,468.978
"3938","ICES-AR_noCC","sandeel",2036,0.3735636,479.29435,468.078,468.078
"3939","ICES-AR_noCC","sandeel",2037,0.373044225,477.84011,467.692,467.692
"3940","ICES-AR_noCC","sandeel",2038,0.373701175,479.17643,468.047,468.047
"3941","ICES-AR_noCC","sandeel",2039,0.3748003,481.67237,468.693,468.693
"3942","ICES-AR_noCC","sandeel",2040,0.37548195,483.3126,469.108,469.108
"3943","ICES-AR_noCC","sandeel",2041,0.37546065,483.33796,469.116,469.116
"3944","ICES-AR_noCC","sandeel",2042,0.3750614,482.42469,468.886,468.886
"3945","ICES-AR_noCC","sandeel",2043,0.37476805,481.69871,468.701,468.701
"3946","ICES-AR_noCC","sandeel",2044,0.3748085,481.74187,468.712,468.712
"3947","ICES-AR_noCC","sandeel",2045,0.375074675,482.33906,468.863,468.863
"3948","ICES-AR_noCC","sandeel",2046,0.375315925,482.91197,469.008,469.008
"3949","ICES-AR_noCC","sandeel",2047,0.37537735,483.07872,469.05,469.05
"3950","ICES-AR_noCC","sandeel",2048,0.375285625,482.87914,469,469
"3951","ICES-AR_noCC","sandeel",2049,0.3751713,482.60981,468.932,468.932
"3952","ICES-AR_noCC","sandeel",2050,0.375135425,482.51283,468.907,468.907
"3953","ICES-AR_rcp45","sandeel",1974,0.239616875,654.11897,429.377,429.377
"3954","ICES-AR_rcp45","sandeel",1975,0.318198875,671.6277,278.2511,278.2511
"3955","ICES-AR_rcp45","sandeel",1976,0.411147975,692.21136,345.153,345.153
"3956","ICES-AR_rcp45","sandeel",1977,0.6464619,477.67839,415.521,415.521
"3957","ICES-AR_rcp45","sandeel",1978,0.6174545,494.3359,302.17,302.17
"3958","ICES-AR_rcp45","sandeel",1979,0.514504025,698.963,483.313,483.313
"3959","ICES-AR_rcp45","sandeel",1980,0.59736235,651.1572,308.7615,308.7615
"3960","ICES-AR_rcp45","sandeel",1981,0.52464935,675.8582,680.818,680.818
"3961","ICES-AR_rcp45","sandeel",1982,0.626914325,326.7016,262.1924,262.1924
"3962","ICES-AR_rcp45","sandeel",1983,0.343489975,512.12704,511.518,511.518
"3963","ICES-AR_rcp45","sandeel",1984,0.41566115,429.093,203.81,203.81
"3964","ICES-AR_rcp45","sandeel",1985,0.53423045,691.01513,598.063,598.063
"3965","ICES-AR_rcp45","sandeel",1986,0.401254475,392.89711,379.4183,379.4183
"3966","ICES-AR_rcp45","sandeel",1987,0.277452725,914.91873,194.8828,194.8828
"3967","ICES-AR_rcp45","sandeel",1988,0.443108225,845.9041,641.91,641.91
"3968","ICES-AR_rcp45","sandeel",1989,0.7858518,362.0659,256.593,256.593
"3969","ICES-AR_rcp45","sandeel",1990,0.75121865,453.56787,356.814,356.814
"3970","ICES-AR_rcp45","sandeel",1991,0.497038075,516.1497,495.104,495.104
"3971","ICES-AR_rcp45","sandeel",1992,0.431977575,410.7653,345.881,345.881
"3972","ICES-AR_rcp45","sandeel",1993,0.367030325,675.03457,745.05,745.05
"3973","ICES-AR_rcp45","sandeel",1994,0.64708685,530.4534,836.136,836.136
"3974","ICES-AR_rcp45","sandeel",1995,0.3261393,674.0849,358.5956,358.5956
"3975","ICES-AR_rcp45","sandeel",1996,0.48904755,863.76128,1413.768,1413.768
"3976","ICES-AR_rcp45","sandeel",1997,0.331339225,502.4734,277.516,277.516
"3977","ICES-AR_rcp45","sandeel",1998,0.469849575,1278.52573,371.685,371.685
"3978","ICES-AR_rcp45","sandeel",1999,0.6782352,613.81786,465.112,465.112
"3979","ICES-AR_rcp45","sandeel",2000,0.50942525,365.2175,604.486,604.486
"3980","ICES-AR_rcp45","sandeel",2001,0.642590325,381.7742,555.46,555.46
"3981","ICES-AR_rcp45","sandeel",2002,0.474407375,351.86518,121.2822,121.2822
"3982","ICES-AR_rcp45","sandeel",2003,0.4650221,471.45422,309.27,309.27
"3983","ICES-AR_rcp45","sandeel",2004,0.647919825,155.73753,158.4411,158.4411
"3984","ICES-AR_rcp45","sandeel",2005,0.536286405,172.7005,298.741,298.741
"3985","ICES-AR_rcp45","sandeel",2006,0.472318225,125.56957,326.514,326.514
"3986","ICES-AR_rcp45","sandeel",2007,0.365223,232.08322,464.812,464.812
"3987","ICES-AR_rcp45","sandeel",2008,0.44695525,315.53848,294.719,294.719
"3988","ICES-AR_rcp45","sandeel",2009,0.41318825,367.18984,1008.644,1008.644
"3989","ICES-AR_rcp45","sandeel",2010,0.169075,533.64634,127.7074,127.7074
"3990","ICES-AR_rcp45","sandeel",2011,0.174045125,1240.67453,149.3815,149.3815
"3991","ICES-AR_rcp45","sandeel",2012,0.05450655275,694.56183,407.694,407.694
"3992","ICES-AR_rcp45","sandeel",2013,0.46332359,326.95462,284.6111,284.6111
"3993","ICES-AR_rcp45","sandeel",2014,0.4742912175,367.97474,462.213,462.213
"3994","ICES-AR_rcp45","sandeel",2015,0.42292525,385.31139,99.0129,99.0129
"3995","ICES-AR_rcp45","sandeel",2016,0.069568775,596.27706,1120.397,1120.397
"3996","ICES-AR_rcp45","sandeel",2017,0.308664835,411.1487,95.0365,95.0365
"3997","ICES-AR_rcp45","sandeel",2018,0.32873345,938.25087,446.031,446.031
"3998","ICES-AR_rcp45","sandeel",2019,0.17326695,535.86178,878.813,878.813
"3999","ICES-AR_rcp45","sandeel",2020,0.095,862.02603,346.722,346.722
"4000","ICES-AR_rcp45","sandeel",2022,0.45,1627.7372,268.0039,268.0039
"4001","ICES-AR_rcp45","sandeel",2023,0.3481278,813.96539,425.527,425.527
"4002","ICES-AR_rcp45","sandeel",2024,0.32090775,435.39926,453.81,453.81
"4003","ICES-AR_rcp45","sandeel",2025,0.340810175,419.50443,448.826,448.826
"4004","ICES-AR_rcp45","sandeel",2026,0.360279975,474.33391,465.519,465.519
"4005","ICES-AR_rcp45","sandeel",2027,0.375999525,502.77832,471.609,471.609
"4006","ICES-AR_rcp45","sandeel",2028,0.37787115,503.86105,472.602,472.602
"4007","ICES-AR_rcp45","sandeel",2029,0.372645775,487.00309,469.755,469.755
"4008","ICES-AR_rcp45","sandeel",2030,0.3681169,473.33084,466.46,466.46
"4009","ICES-AR_rcp45","sandeel",2031,0.36771,470.45977,465.674,465.674
"4010","ICES-AR_rcp45","sandeel",2032,0.370317375,475.95751,467.17,467.17
"4011","ICES-AR_rcp45","sandeel",2033,0.3725388,481.12997,468.499,468.499
"4012","ICES-AR_rcp45","sandeel",2034,0.37207985,480.50205,468.355,468.355
"4013","ICES-AR_rcp45","sandeel",2035,0.369359025,474.56808,466.81,466.81
"4014","ICES-AR_rcp45","sandeel",2036,0.366263175,467.68325,464.865,464.865
"4015","ICES-AR_rcp45","sandeel",2037,0.364244075,463.30774,463.553,463.553
"4016","ICES-AR_rcp45","sandeel",2038,0.3635218,461.9372,463.134,463.134
"4017","ICES-AR_rcp45","sandeel",2039,0.36336875,461.85179,463.107,463.107
"4018","ICES-AR_rcp45","sandeel",2040,0.362928925,461.07472,462.856,462.856
"4019","ICES-AR_rcp45","sandeel",2041,0.3618291,458.74308,462.094,462.094
"4020","ICES-AR_rcp45","sandeel",2042,0.36021265,455.20934,460.9,460.9
"4021","ICES-AR_rcp45","sandeel",2043,0.358393,451.23697,459.497,459.497
"4022","ICES-AR_rcp45","sandeel",2044,0.356552425,447.28995,458.037,458.037
"4023","ICES-AR_rcp45","sandeel",2045,0.35469025,443.38593,456.534,456.534
"4024","ICES-AR_rcp45","sandeel",2046,0.352742125,439.39222,454.935,454.935
"4025","ICES-AR_rcp45","sandeel",2047,0.350712025,435.31715,453.248,453.248
"4026","ICES-AR_rcp45","sandeel",2048,0.3486959,431.35527,451.553,451.553
"4027","ICES-AR_rcp45","sandeel",2049,0.346812775,427.74433,449.962,449.962
"4028","ICES-AR_rcp45","sandeel",2050,0.34512585,424.5835,448.532,448.532
"4029","ICES-AR_rcp85","sandeel",1974,0.239616875,654.11897,429.377,429.377
"4030","ICES-AR_rcp85","sandeel",1975,0.318198875,671.6277,278.2511,278.2511
"4031","ICES-AR_rcp85","sandeel",1976,0.411147975,692.21136,345.153,345.153
"4032","ICES-AR_rcp85","sandeel",1977,0.6464619,477.67839,415.521,415.521
"4033","ICES-AR_rcp85","sandeel",1978,0.6174545,494.3359,302.17,302.17
"4034","ICES-AR_rcp85","sandeel",1979,0.514504025,698.963,483.313,483.313
"4035","ICES-AR_rcp85","sandeel",1980,0.59736235,651.1572,308.7615,308.7615
"4036","ICES-AR_rcp85","sandeel",1981,0.52464935,675.8582,680.818,680.818
"4037","ICES-AR_rcp85","sandeel",1982,0.626914325,326.7016,262.1924,262.1924
"4038","ICES-AR_rcp85","sandeel",1983,0.343489975,512.12704,511.518,511.518
"4039","ICES-AR_rcp85","sandeel",1984,0.41566115,429.093,203.81,203.81
"4040","ICES-AR_rcp85","sandeel",1985,0.53423045,691.01513,598.063,598.063
"4041","ICES-AR_rcp85","sandeel",1986,0.401254475,392.89711,379.4183,379.4183
"4042","ICES-AR_rcp85","sandeel",1987,0.277452725,914.91873,194.8828,194.8828
"4043","ICES-AR_rcp85","sandeel",1988,0.443108225,845.9041,641.91,641.91
"4044","ICES-AR_rcp85","sandeel",1989,0.7858518,362.0659,256.593,256.593
"4045","ICES-AR_rcp85","sandeel",1990,0.75121865,453.56787,356.814,356.814
"4046","ICES-AR_rcp85","sandeel",1991,0.497038075,516.1497,495.104,495.104
"4047","ICES-AR_rcp85","sandeel",1992,0.431977575,410.7653,345.881,345.881
"4048","ICES-AR_rcp85","sandeel",1993,0.367030325,675.03457,745.05,745.05
"4049","ICES-AR_rcp85","sandeel",1994,0.64708685,530.4534,836.136,836.136
"4050","ICES-AR_rcp85","sandeel",1995,0.3261393,674.0849,358.5956,358.5956
"4051","ICES-AR_rcp85","sandeel",1996,0.48904755,863.76128,1413.768,1413.768
"4052","ICES-AR_rcp85","sandeel",1997,0.331339225,502.4734,277.516,277.516
"4053","ICES-AR_rcp85","sandeel",1998,0.469849575,1278.52573,371.685,371.685
"4054","ICES-AR_rcp85","sandeel",1999,0.6782352,613.81786,465.112,465.112
"4055","ICES-AR_rcp85","sandeel",2000,0.50942525,365.2175,604.486,604.486
"4056","ICES-AR_rcp85","sandeel",2001,0.642590325,381.7742,555.46,555.46
"4057","ICES-AR_rcp85","sandeel",2002,0.474407375,351.86518,121.2822,121.2822
"4058","ICES-AR_rcp85","sandeel",2003,0.4650221,471.45422,309.27,309.27
"4059","ICES-AR_rcp85","sandeel",2004,0.647919825,155.73753,158.4411,158.4411
"4060","ICES-AR_rcp85","sandeel",2005,0.536286405,172.7005,298.741,298.741
"4061","ICES-AR_rcp85","sandeel",2006,0.472318225,125.56957,326.514,326.514
"4062","ICES-AR_rcp85","sandeel",2007,0.365223,232.08322,464.812,464.812
"4063","ICES-AR_rcp85","sandeel",2008,0.44695525,315.53848,294.719,294.719
"4064","ICES-AR_rcp85","sandeel",2009,0.41318825,367.18984,1008.644,1008.644
"4065","ICES-AR_rcp85","sandeel",2010,0.169075,533.64634,127.7074,127.7074
"4066","ICES-AR_rcp85","sandeel",2011,0.174045125,1240.67453,149.3815,149.3815
"4067","ICES-AR_rcp85","sandeel",2012,0.05450655275,694.56183,407.694,407.694
"4068","ICES-AR_rcp85","sandeel",2013,0.46332359,326.95462,284.6111,284.6111
"4069","ICES-AR_rcp85","sandeel",2014,0.4742912175,367.97474,462.213,462.213
"4070","ICES-AR_rcp85","sandeel",2015,0.42292525,385.31139,99.0129,99.0129
"4071","ICES-AR_rcp85","sandeel",2016,0.069568775,596.27706,1120.397,1120.397
"4072","ICES-AR_rcp85","sandeel",2017,0.308664835,411.1487,95.0365,95.0365
"4073","ICES-AR_rcp85","sandeel",2018,0.32873345,938.25087,446.031,446.031
"4074","ICES-AR_rcp85","sandeel",2019,0.17326695,535.86178,878.813,878.813
"4075","ICES-AR_rcp85","sandeel",2020,0.095,862.02603,346.722,346.722
"4076","ICES-AR_rcp85","sandeel",2022,0.45,1625.91395,268.3065,268.3065
"4077","ICES-AR_rcp85","sandeel",2023,0.3479158,813.14215,425.531,425.531
"4078","ICES-AR_rcp85","sandeel",2024,0.320944,435.84375,453.942,453.942
"4079","ICES-AR_rcp85","sandeel",2025,0.341184525,420.21036,449.097,449.097
"4080","ICES-AR_rcp85","sandeel",2026,0.360866175,475.61542,465.845,465.845
"4081","ICES-AR_rcp85","sandeel",2027,0.376173125,503.26171,471.783,471.783
"4082","ICES-AR_rcp85","sandeel",2028,0.3768511,501.51281,472.343,472.343
"4083","ICES-AR_rcp85","sandeel",2029,0.3700306,480.75449,468.37,468.37
"4084","ICES-AR_rcp85","sandeel",2030,0.36361465,462.98343,463.449,463.449
"4085","ICES-AR_rcp85","sandeel",2031,0.3611268,455.8674,461.115,461.115
"4086","ICES-AR_rcp85","sandeel",2032,0.361735175,457.12837,461.515,461.515
"4087","ICES-AR_rcp85","sandeel",2033,0.362440775,458.84445,462.058,462.058
"4088","ICES-AR_rcp85","sandeel",2034,0.361036925,456.06879,461.096,461.096
"4089","ICES-AR_rcp85","sandeel",2035,0.357599925,448.84933,458.507,458.507
"4090","ICES-AR_rcp85","sandeel",2036,0.353598125,440.53854,455.305,455.305
"4091","ICES-AR_rcp85","sandeel",2037,0.350336775,434.02356,452.632,452.632
"4092","ICES-AR_rcp85","sandeel",2038,0.3481956,429.99079,450.903,450.903
"4093","ICES-AR_rcp85","sandeel",2039,0.346728975,427.33534,449.711,449.711
"4094","ICES-AR_rcp85","sandeel",2040,0.345246275,424.54921,448.396,448.396
"4095","ICES-AR_rcp85","sandeel",2041,0.343308375,420.75275,446.533,446.533
"4096","ICES-AR_rcp85","sandeel",2042,0.340848875,415.89228,444.049,444.049
"4097","ICES-AR_rcp85","sandeel",2043,0.338003475,410.33101,441.074,441.074
"4098","ICES-AR_rcp85","sandeel",2044,0.334907525,404.39827,437.749,437.749
"4099","ICES-AR_rcp85","sandeel",2045,0.33161625,398.22974,434.127,434.127
"4100","ICES-AR_rcp85","sandeel",2046,0.328145875,391.87259,430.226,430.226
"4101","ICES-AR_rcp85","sandeel",2047,0.32453575,385.40955,426.088,426.088
"4102","ICES-AR_rcp85","sandeel",2048,0.320866675,378.99411,421.81,421.81
"4103","ICES-AR_rcp85","sandeel",2049,0.317225,372.77038,417.491,417.491
"4104","ICES-AR_rcp85","sandeel",2050,0.31365835,366.79524,413.177,413.177
"4105","PGY-Min_noCC","sandeel",1974,0.239616875,654.11897,429.377,429.377
"4106","PGY-Min_noCC","sandeel",1975,0.318198875,671.6277,278.2511,278.2511
"4107","PGY-Min_noCC","sandeel",1976,0.411147975,692.21136,345.153,345.153
"4108","PGY-Min_noCC","sandeel",1977,0.6464619,477.67839,415.521,415.521
"4109","PGY-Min_noCC","sandeel",1978,0.6174545,494.3359,302.17,302.17
"4110","PGY-Min_noCC","sandeel",1979,0.514504025,698.963,483.313,483.313
"4111","PGY-Min_noCC","sandeel",1980,0.59736235,651.1572,308.7615,308.7615
"4112","PGY-Min_noCC","sandeel",1981,0.52464935,675.8582,680.818,680.818
"4113","PGY-Min_noCC","sandeel",1982,0.626914325,326.7016,262.1924,262.1924
"4114","PGY-Min_noCC","sandeel",1983,0.343489975,512.12704,511.518,511.518
"4115","PGY-Min_noCC","sandeel",1984,0.41566115,429.093,203.81,203.81
"4116","PGY-Min_noCC","sandeel",1985,0.53423045,691.01513,598.063,598.063
"4117","PGY-Min_noCC","sandeel",1986,0.401254475,392.89711,379.4183,379.4183
"4118","PGY-Min_noCC","sandeel",1987,0.277452725,914.91873,194.8828,194.8828
"4119","PGY-Min_noCC","sandeel",1988,0.443108225,845.9041,641.91,641.91
"4120","PGY-Min_noCC","sandeel",1989,0.7858518,362.0659,256.593,256.593
"4121","PGY-Min_noCC","sandeel",1990,0.75121865,453.56787,356.814,356.814
"4122","PGY-Min_noCC","sandeel",1991,0.497038075,516.1497,495.104,495.104
"4123","PGY-Min_noCC","sandeel",1992,0.431977575,410.7653,345.881,345.881
"4124","PGY-Min_noCC","sandeel",1993,0.367030325,675.03457,745.05,745.05
"4125","PGY-Min_noCC","sandeel",1994,0.64708685,530.4534,836.136,836.136
"4126","PGY-Min_noCC","sandeel",1995,0.3261393,674.0849,358.5956,358.5956
"4127","PGY-Min_noCC","sandeel",1996,0.48904755,863.76128,1413.768,1413.768
"4128","PGY-Min_noCC","sandeel",1997,0.331339225,502.4734,277.516,277.516
"4129","PGY-Min_noCC","sandeel",1998,0.469849575,1278.52573,371.685,371.685
"4130","PGY-Min_noCC","sandeel",1999,0.6782352,613.81786,465.112,465.112
"4131","PGY-Min_noCC","sandeel",2000,0.50942525,365.2175,604.486,604.486
"4132","PGY-Min_noCC","sandeel",2001,0.642590325,381.7742,555.46,555.46
"4133","PGY-Min_noCC","sandeel",2002,0.474407375,351.86518,121.2822,121.2822
"4134","PGY-Min_noCC","sandeel",2003,0.4650221,471.45422,309.27,309.27
"4135","PGY-Min_noCC","sandeel",2004,0.647919825,155.73753,158.4411,158.4411
"4136","PGY-Min_noCC","sandeel",2005,0.536286405,172.7005,298.741,298.741
"4137","PGY-Min_noCC","sandeel",2006,0.472318225,125.56957,326.514,326.514
"4138","PGY-Min_noCC","sandeel",2007,0.365223,232.08322,464.812,464.812
"4139","PGY-Min_noCC","sandeel",2008,0.44695525,315.53848,294.719,294.719
"4140","PGY-Min_noCC","sandeel",2009,0.41318825,367.18984,1008.644,1008.644
"4141","PGY-Min_noCC","sandeel",2010,0.169075,533.64634,127.7074,127.7074
"4142","PGY-Min_noCC","sandeel",2011,0.174045125,1240.67453,149.3815,149.3815
"4143","PGY-Min_noCC","sandeel",2012,0.05450655275,694.56183,407.694,407.694
"4144","PGY-Min_noCC","sandeel",2013,0.46332359,326.95462,284.6111,284.6111
"4145","PGY-Min_noCC","sandeel",2014,0.4742912175,367.97474,462.213,462.213
"4146","PGY-Min_noCC","sandeel",2015,0.42292525,385.31139,99.0129,99.0129
"4147","PGY-Min_noCC","sandeel",2016,0.069568775,596.27706,1120.397,1120.397
"4148","PGY-Min_noCC","sandeel",2017,0.308664835,411.1487,95.0365,95.0365
"4149","PGY-Min_noCC","sandeel",2018,0.32873345,938.25087,446.031,446.031
"4150","PGY-Min_noCC","sandeel",2019,0.17326695,535.86178,878.813,878.813
"4151","PGY-Min_noCC","sandeel",2020,0.095,862.02603,346.722,346.722
"4152","PGY-Min_noCC","sandeel",2022,0.45,1628.24353,267.9181,267.9181
"4153","PGY-Min_noCC","sandeel",2023,0.343390675,798.41297,429.41,429.41
"4154","PGY-Min_noCC","sandeel",2024,0.3082479,403.25886,442.406,442.406
"4155","PGY-Min_noCC","sandeel",2025,0.3114265,363.70566,421.167,421.167
"4156","PGY-Min_noCC","sandeel",2026,0.31680895,386.31502,433.614,433.614
"4157","PGY-Min_noCC","sandeel",2027,0.33216095,403.74437,441.442,441.442
"4158","PGY-Min_noCC","sandeel",2028,0.34494515,423.292,449.359,449.359
"4159","PGY-Min_noCC","sandeel",2029,0.3554476,435.93034,453.781,453.781
"4160","PGY-Min_noCC","sandeel",2030,0.36019865,443.19455,456.18,456.18
"4161","PGY-Min_noCC","sandeel",2031,0.360550125,440.8953,454.856,454.856
"4162","PGY-Min_noCC","sandeel",2032,0.35811635,435.0022,452.163,452.163
"4163","PGY-Min_noCC","sandeel",2033,0.357462175,432.85563,451.22,451.22
"4164","PGY-Min_noCC","sandeel",2034,0.35930205,437.31969,453.342,453.342
"4165","PGY-Min_noCC","sandeel",2035,0.364495175,449.03866,458.287,458.287
"4166","PGY-Min_noCC","sandeel",2036,0.3730139,467.76565,464.797,464.797
"4167","PGY-Min_noCC","sandeel",2037,0.383459,491.43686,470.991,470.991
"4168","PGY-Min_noCC","sandeel",2038,0.3940269,516.93426,475.46,475.46
"4169","PGY-Min_noCC","sandeel",2039,0.40310855,540.64161,477.83,477.83
"4170","PGY-Min_noCC","sandeel",2040,0.408458275,560.03807,478.64,478.64
"4171","PGY-Min_noCC","sandeel",2041,0.409725225,574.86069,478.624,478.624
"4172","PGY-Min_noCC","sandeel",2042,0.4106024,586.43876,478.229,478.229
"4173","PGY-Min_noCC","sandeel",2043,0.411174625,594.53247,477.77,477.77
"4174","PGY-Min_noCC","sandeel",2044,0.41153025,599.81717,477.392,477.392
"4175","PGY-Min_noCC","sandeel",2045,0.41173915,602.99751,477.138,477.138
"4176","PGY-Min_noCC","sandeel",2046,0.411858425,604.7239,476.992,476.992
"4177","PGY-Min_noCC","sandeel",2047,0.41193175,605.64087,476.917,476.917
"4178","PGY-Min_noCC","sandeel",2048,0.4119763,605.93629,476.901,476.901
"4179","PGY-Min_noCC","sandeel",2049,0.4120006,605.78853,476.927,476.927
"4180","PGY-Min_noCC","sandeel",2050,0.4120102,605.40591,476.974,476.974
"4181","PGY-Min_rcp45","sandeel",1974,0.239616875,654.11897,429.377,429.377
"4182","PGY-Min_rcp45","sandeel",1975,0.318198875,671.6277,278.2511,278.2511
"4183","PGY-Min_rcp45","sandeel",1976,0.411147975,692.21136,345.153,345.153
"4184","PGY-Min_rcp45","sandeel",1977,0.6464619,477.67839,415.521,415.521
"4185","PGY-Min_rcp45","sandeel",1978,0.6174545,494.3359,302.17,302.17
"4186","PGY-Min_rcp45","sandeel",1979,0.514504025,698.963,483.313,483.313
"4187","PGY-Min_rcp45","sandeel",1980,0.59736235,651.1572,308.7615,308.7615
"4188","PGY-Min_rcp45","sandeel",1981,0.52464935,675.8582,680.818,680.818
"4189","PGY-Min_rcp45","sandeel",1982,0.626914325,326.7016,262.1924,262.1924
"4190","PGY-Min_rcp45","sandeel",1983,0.343489975,512.12704,511.518,511.518
"4191","PGY-Min_rcp45","sandeel",1984,0.41566115,429.093,203.81,203.81
"4192","PGY-Min_rcp45","sandeel",1985,0.53423045,691.01513,598.063,598.063
"4193","PGY-Min_rcp45","sandeel",1986,0.401254475,392.89711,379.4183,379.4183
"4194","PGY-Min_rcp45","sandeel",1987,0.277452725,914.91873,194.8828,194.8828
"4195","PGY-Min_rcp45","sandeel",1988,0.443108225,845.9041,641.91,641.91
"4196","PGY-Min_rcp45","sandeel",1989,0.7858518,362.0659,256.593,256.593
"4197","PGY-Min_rcp45","sandeel",1990,0.75121865,453.56787,356.814,356.814
"4198","PGY-Min_rcp45","sandeel",1991,0.497038075,516.1497,495.104,495.104
"4199","PGY-Min_rcp45","sandeel",1992,0.431977575,410.7653,345.881,345.881
"4200","PGY-Min_rcp45","sandeel",1993,0.367030325,675.03457,745.05,745.05
"4201","PGY-Min_rcp45","sandeel",1994,0.64708685,530.4534,836.136,836.136
"4202","PGY-Min_rcp45","sandeel",1995,0.3261393,674.0849,358.5956,358.5956
"4203","PGY-Min_rcp45","sandeel",1996,0.48904755,863.76128,1413.768,1413.768
"4204","PGY-Min_rcp45","sandeel",1997,0.331339225,502.4734,277.516,277.516
"4205","PGY-Min_rcp45","sandeel",1998,0.469849575,1278.52573,371.685,371.685
"4206","PGY-Min_rcp45","sandeel",1999,0.6782352,613.81786,465.112,465.112
"4207","PGY-Min_rcp45","sandeel",2000,0.50942525,365.2175,604.486,604.486
"4208","PGY-Min_rcp45","sandeel",2001,0.642590325,381.7742,555.46,555.46
"4209","PGY-Min_rcp45","sandeel",2002,0.474407375,351.86518,121.2822,121.2822
"4210","PGY-Min_rcp45","sandeel",2003,0.4650221,471.45422,309.27,309.27
"4211","PGY-Min_rcp45","sandeel",2004,0.647919825,155.73753,158.4411,158.4411
"4212","PGY-Min_rcp45","sandeel",2005,0.536286405,172.7005,298.741,298.741
"4213","PGY-Min_rcp45","sandeel",2006,0.472318225,125.56957,326.514,326.514
"4214","PGY-Min_rcp45","sandeel",2007,0.365223,232.08322,464.812,464.812
"4215","PGY-Min_rcp45","sandeel",2008,0.44695525,315.53848,294.719,294.719
"4216","PGY-Min_rcp45","sandeel",2009,0.41318825,367.18984,1008.644,1008.644
"4217","PGY-Min_rcp45","sandeel",2010,0.169075,533.64634,127.7074,127.7074
"4218","PGY-Min_rcp45","sandeel",2011,0.174045125,1240.67453,149.3815,149.3815
"4219","PGY-Min_rcp45","sandeel",2012,0.05450655275,694.56183,407.694,407.694
"4220","PGY-Min_rcp45","sandeel",2013,0.46332359,326.95462,284.6111,284.6111
"4221","PGY-Min_rcp45","sandeel",2014,0.4742912175,367.97474,462.213,462.213
"4222","PGY-Min_rcp45","sandeel",2015,0.42292525,385.31139,99.0129,99.0129
"4223","PGY-Min_rcp45","sandeel",2016,0.069568775,596.27706,1120.397,1120.397
"4224","PGY-Min_rcp45","sandeel",2017,0.308664835,411.1487,95.0365,95.0365
"4225","PGY-Min_rcp45","sandeel",2018,0.32873345,938.25087,446.031,446.031
"4226","PGY-Min_rcp45","sandeel",2019,0.17326695,535.86178,878.813,878.813
"4227","PGY-Min_rcp45","sandeel",2020,0.095,862.02603,346.722,346.722
"4228","PGY-Min_rcp45","sandeel",2022,0.45,1627.7372,268.0039,268.0039
"4229","PGY-Min_rcp45","sandeel",2023,0.343543375,798.84802,429.338,429.338
"4230","PGY-Min_rcp45","sandeel",2024,0.30821,403.47239,442.49,442.49
"4231","PGY-Min_rcp45","sandeel",2025,0.3114649,363.80671,421.315,421.315
"4232","PGY-Min_rcp45","sandeel",2026,0.31752245,388.1904,434.711,434.711
"4233","PGY-Min_rcp45","sandeel",2027,0.335415675,410.89135,444.908,444.908
